code_com,type_nom,nom,inscrits
52245,1,Humberville,71
52246,0,Humes-Jorquenay,457
52247,1,Illoud,192
52248,1,Is-en-Bassigny,427
52249,1,Isômes,106
52250,0,Joinville,2116
52251,0,Jonchery,815
52253,0,Juzennecourt,129
52254,0,Lachapelle-en-Blaisy,77
52256,0,Lafauche,62
52257,0,Laferté-sur-Amance,94
52258,0,Laferté-sur-Aube,238
52260,0,Lamancine,108
52264,0,Laneuvelle,68
52265,0,Bayard-sur-Marne,1072
52266,0,Laneuville-à-Rémy,52
52267,0,Laneuville-au-Pont,174
52269,0,Langres,5197
52271,0,Lanques-sur-Rognon,157
52272,0,Lanty-sur-Aube,113
52273,0,Larivière-Arnoncourt,113
52274,0,Latrecey-Ormoy-sur-Aube,238
52275,0,Lavernoy,70
52276,0,Laville-aux-Bois,191
52277,0,Lavilleneuve,49
52278,0,Lavilleneuve-au-Roi,71
52280,0,Lecey,183
52282,0,Leffonds,254
52284,0,Leschères-sur-le-Blaiseron,73
52285,0,Leuchey,63
52286,0,Leurville,69
52287,0,Levécourt,84
52288,0,Lezéville,94
52289,0,Liffol-le-Petit,249
52290,4,Loges,102
52291,0,Longchamp,53
52292,0,Longeau-Percey,476
52294,0,Louvemont,485
52295,0,Louvières,75
52297,0,Luzy-sur-Marne,239
52298,0,Maâtz,69
52300,0,Magneux,132
52301,0,Maisoncelles,55
52302,0,Maizières,170
52303,0,Maizières-sur-Amance,82
52304,0,Malaincourt-sur-Meuse,50
52305,0,Mandres-la-Côte,430
52306,0,Manois,332
52307,0,Marac,166
52308,0,Maranville,333
52310,0,Marbéville,97
52311,0,Marcilly-en-Bassigny,177
52312,0,Mardor,46
52313,0,Mareilles,100
52315,0,Marnay-sur-Marne,233
52316,0,Mathons,51
52318,0,Melay,198
52319,0,Mennouveaux,68
52320,0,Merrey,88
52321,0,Mertrud,148
52322,0,Meures,120
52325,0,Millières,100
52326,0,Mirbel,35
52327,0,Moëslains,369
52328,0,Montcharvot,36
52330,0,Montheries,67
52331,3,Porte du Der,1527
52332,0,Val-de-Meuse,1384
52335,0,Montot-sur-Rognon,84
52336,0,Montreuil-sur-Blaise,116
52337,0,Montreuil-sur-Thonnance,55
52341,0,Morancourt,99
52342,0,Morionvilliers,34
52344,0,Mouilleron,29
52346,0,Mussey-sur-Marne,281
52347,0,Narcy,188
52348,0,Neuilly-l'Évêque,498
52349,0,Neuilly-sur-Suize,287
52350,0,Neuvelle-lès-Voisey,57
52352,0,Ninville,64
52353,0,Nogent,2575
52354,0,Noidant-Chatenoy,77
52355,0,Noidant-le-Rocheux,140
52356,0,Nomécourt,96
52357,0,Noncourt-sur-le-Rongeant,142
52358,0,Noyers,65
52359,0,Nully,127
52360,1,Occey,127
52362,1,Orbigny-au-Mont,122
52363,1,Orbigny-au-Val,89
52364,1,Orcevaux,105
52365,1,Orges,297
52366,1,Ormancey,63
52367,1,Ormoy-lès-Sexfontaines,26
52369,1,Orquevaux,70
52370,1,Osne-le-Val,224
52371,1,Oudincourt,102
52372,1,Outremécourt,79
52373,1,Ozières,39
52374,2,Pailly,220
52375,0,Palaiseul,44
52376,0,Pansey,61
52377,0,Parnoy-en-Bassigny,248
52378,0,Paroy-sur-Saulx,39
52380,0,Peigney,287
52383,0,Perrancey-les-Vieux-Moulins,250
52384,0,Perrogney-les-Fontaines,100
52385,0,Perrusse,30
52386,0,Perthes,346
52388,0,Pierremont-sur-Amance,147
52390,0,Pisseloup,53
52391,0,Planrupt,226
52392,0,Plesnoy,89
52393,0,Poinsenot,55
52394,0,Poinson-lès-Fayl,158
52395,0,Poinson-lès-Grancey,43
52396,0,Poinson-lès-Nogent,127
52397,0,Poiseul,68
52398,0,Poissons,505
52399,0,Pont-la-Ville,125
52400,2,Châtelet-sur-Meuse,140
52401,0,Poulangy,300
52403,0,Praslay,67
52405,2,Montsaugeonnais,865
52406,0,Pressigny,175
52407,0,Prez-sous-Lafauche,253
52411,0,Rives Dervoises,1046
52413,0,Rachecourt-Suzémont,98
52414,0,Rachecourt-sur-Marne,549
52415,0,Rançonnières,100
52416,0,Rangecourt,47
52419,0,Rennepont,102
52420,0,Reynel,92
52421,0,Riaucourt,290
52422,0,Richebourg,212
52423,0,Rimaucourt,482
52424,0,Rivières-le-Bois,51
52425,0,Rivière-les-Fosses,181
52426,0,Rizaucourt-Buchey,105
52428,0,Rochefort-sur-la-Côte,55
52429,0,Roches-sur-Marne,470
52431,0,Rochetaillée,133
52432,0,Rolampont,1212
52433,0,Romain-sur-Meuse,83
52436,0,Rouécourt,46
52437,0,Rouelles,24
52438,0,Rougeux,85
52439,0,Rouvres-sur-Aube,77
52440,0,Rouvroy-sur-Marne,290
52442,0,Rupt,256
52443,0,Sailly,32
52444,0,Saint-Blin,236
52445,0,Saint-Broingt-le-Bois,52
52446,0,Saint-Broingt-les-Fosses,185
52447,0,Saint-Ciergues,136
52448,0,Saint-Dizier,14860
52449,0,Saints-Geosmes,984
52450,0,Saint-Loup-sur-Aujon,118
52452,0,Saint-Martin-lès-Langres,76
52453,0,Saint-Maurice,117
52455,0,Saint-Thiébault,181
52456,0,Saint-Urbain-Maconcourt,522
52457,0,Saint-Vallier-sur-Marne,138
52459,0,Sarcey,80
52461,0,Sarrey,280
52463,0,Saudron,34
52464,0,Saulles,71
52465,0,Saulxures,108
52467,0,Savigny,40
52468,0,Semilly,93
52469,0,Semoutiers-Montsaon,413
52470,0,Serqueux,379
52472,0,Sexfontaines,97
52473,0,Signéville,73
52474,0,Silvarouvres,38
52475,0,Sommancourt,54
52476,0,Sommerécourt,66
52479,0,Sommevoire,483
52480,0,Soncourt-sur-Marne,286
52482,0,Soulaucourt-sur-Mouzon,82
52483,0,Soyers,57
52484,0,Suzannecourt,263
52486,0,Ternat,66
52487,0,Thilleux,71
52488,0,Thivet,210
52489,0,Thol-lès-Millières,29
52490,0,Thonnance-lès-Joinville,546
52491,0,Thonnance-les-Moulins,85
52492,0,Torcenay,435
52493,0,Tornay,33
52494,0,Treix,188
52495,0,Trémilly,58
52497,0,Troisfontaines-la-Ville,330
52499,0,Vaillant,40
52500,0,Valcourt,498
52502,0,Valleret,48
52503,0,Valleroy,21
52504,0,Varennes-sur-Amance,217
52505,0,Vaudrecourt,35
52506,0,Vaudrémont,79
52507,0,Vauxbons,56
52510,0,Vaux-sur-Blaise,280
52511,0,Vaux-sur-Saint-Urbain,55
52512,0,Vecqueville,380
52513,0,Velles,65
52514,0,Verbiesles,256
52515,0,Verseilles-le-Bas,101
52516,0,Verseilles-le-Haut,35
52517,0,Vesaignes-sous-Lafauche,98
52518,0,Vesaignes-sur-Marne,98
52519,0,Vesvres-sous-Chalancey,47
52520,0,Vicq,145
52522,0,Viéville,248
52523,0,Vignes-la-Côte,50
52524,0,Vignory,202
52525,0,Villars-en-Azois,82
52526,0,Villars-Santenoge,92
52528,0,Ville-en-Blaisois,117
52529,0,Villegusien-le-Lac,815
52534,0,Villiers-en-Lieu,1177
52535,0,Villiers-le-Sec,459
52536,0,Villiers-lès-Aprey,42
52538,0,Villiers-sur-Suize,212
52539,0,Violot,57
52540,0,Vitry-en-Montagne,28
52541,0,Vitry-lès-Nogent,133
52542,0,Vivey,52
52543,0,Voillecomte,420
52544,0,Voisey,253
52545,0,Voisines,78
52546,0,Voncourt,18
52547,0,Vouécourt,182
52548,0,Vraincourt,72
52549,0,Vroncourt-la-Côte,29
52550,0,Wassy,1847
53001,1,Ahuillé,1513
53002,1,Alexain,
53003,1,Ambrières-les-Vallées,
53005,1,Andouillé,
53007,1,Argentré,2188
53008,1,Aron,
53009,1,Arquenay,494
53010,1,Assé-le-Bérenger,297
53011,1,Astillé,618
53012,1,Athée,365
53013,1,Averton,458
53015,3,Baconnière,
53016,0,Bais,857
53017,0,Val-du-Maine,693
53018,0,Ballots,937
53019,0,Bannes,101
53021,3,Bazoge-Montpinçon,
53022,3,Bazouge-de-Chemeré,382
53023,3,Bazouge-des-Alleux,
53025,0,Bazougers,847
53026,0,Beaulieu-sur-Oudon,
53027,0,Beaumont-Pied-de-Bœuf,158
53028,0,Belgeard,
53029,0,Bierné-les-Villages,902
53030,2,Bignon-du-Maine,241
53031,3,Bigottière,
53033,3,Boissière,107
53034,0,Bonchamp-lès-Laval,5111
53035,0,Bouchamps-lès-Craon,389
53036,0,Bouère,743
53037,0,Bouessay,569
53038,0,Boulay-les-Ifs,138
53039,2,Bourgneuf-la-Forêt,
53040,0,Bourgon,
53041,0,Brains-sur-les-Marches,180
53042,0,Brecé,
53043,0,Brée,397
53045,3,Brûlatte,
53046,2,Buret,230
53047,0,Carelles,
53048,0,Chailland,
53049,0,Châlons-du-Maine,476
53051,0,Champéon,
53052,0,Champfrémont,276
53053,0,Champgenéteux,409
53054,0,Changé,5115
53055,0,Chantrigné,
53056,3,Chapelle-Anthenaise,667
53057,3,Chapelle-au-Riboul,
53058,3,Chapelle-Craonnaise,266
53059,3,Chapelle-Rainsouin,267
53061,0,Charchigné,
53062,0,Château-Gontier-sur-Mayenne,12826
53063,0,Châtelain,375
53064,0,Châtillon-sur-Colmont,
53066,0,Chemazé,989
53067,0,Chémeré-le-Roi,323
53068,0,Chérancé,112
53069,0,Chevaigné-du-Maine,
53071,0,Colombiers-du-Plessis,
53072,0,Commer,
53073,0,Congrier,657
53074,0,Contest,
53075,0,Cosmes,221
53076,0,Cossé-en-Champagne,232
53077,0,Cossé-le-Vivien,2441
53078,0,Coudray,568
53079,0,Couesmes-Vaucé,
53080,0,Couptrain,
53082,0,Courbeveille,458
53083,0,Courcité,681
53084,0,Craon,3653
53085,0,Crennes-sur-Fraubée,155
53086,3,Croixille,
53087,3,Cropte,188
53088,0,Cuillé,631
53089,0,Daon,403
53090,0,Denazé,135
53091,0,Désertines,
53093,3,Dorée,
53094,1,Entrammes,1709
53096,1,Ernée,
53097,1,Évron,6536
53098,0,Fontaine-Couverte,294
53099,0,Forcé,923
53100,0,Fougerolles-du-Plessis,
53101,0,Fromentières,630
53102,0,Gastines,110
53103,2,Genest-Saint-Isle,
53104,0,Gennes-Longuefuye,926
53105,0,Gesnes,209
53106,0,Gesvres,393
53107,0,Gorron,
53108,3,Gravelle,
53109,0,Grazay,
53110,0,Grez-en-Bouère,792
53111,3,Haie-Traversaine,
53112,2,Ham,
53113,0,Hambers,471
53114,0,Hardanges,
53115,0,Hercé,
53116,2,Horps,
53117,0,Houssay,320
53118,2,Housseau-Brétignolles,
53119,5,Huisserie,3597
53120,1,Izé,370
53121,0,Javron-les-Chapelles,
53122,0,Jublains,568
53123,0,Juvigné,
53124,0,Prée-d'Anjou,959
53125,0,Landivy,
53126,0,Larchamp,
53127,0,Lassay-les-Châteaux,
53128,0,Laubrières,214
53129,0,Launay-Villiers,
53130,0,Laval,31052
53131,0,Lesbois,
53132,0,Levaré,
53133,0,Lignières-Orgères,
53134,0,Livet,112
53135,0,Livré-la-Touche,615
53136,3,Roche-Neuville,875
53137,0,Loiron-Ruillé,
53139,0,Loupfougères,325
53140,0,Louverné,3385
53141,0,Louvigné,857
53142,0,Madré,
53143,0,Maisoncelles-du-Maine,389
53144,0,Marcillé-la-Ville,
53145,0,Marigné-Peuton,424
53146,0,Martigné-sur-Mayenne,
53147,0,Mayenne,
53148,0,Mée,154
53150,0,Ménil,699
53151,0,Méral,768
53152,0,Meslay-du-Maine,2167
53153,0,Mézangers,528
53154,0,Montaudin,
53155,0,Montenay,
53156,0,Montflours,182
53157,0,Montigné-le-Brillant,1024
53158,0,Montjean,
53160,0,Montreuil-Poulay,
53161,0,Montsûrs,2447
53162,0,Moulay,
53163,0,Neau,523
53164,0,Neuilly-le-Vendin,
53165,0,Niafles,243
53168,0,Nuillé-sur-Vicoin,861
53169,1,Olivet,
53170,1,Oisseau,
53172,1,Origné,300
53173,3,Pallu,
53174,0,Parigné-sur-Braye,
53175,0,Parné-sur-Roc,1025
53176,2,Pas,
53177,3,Pellerine,
53178,0,Peuton,191
53179,0,Placé,
53180,0,Pommerieux,510
53181,0,Pontmain,
53182,0,Port-Brillet,
53184,0,Préaux,133
53185,0,Pré-en-Pail-Saint-Samson,1655
53186,0,Quelaines-Saint-Gault,1594
53187,0,Ravigny,174
53188,0,Renazé,1852
53189,0,Rennes-en-Grenouilles,
53190,2,Ribay,
53191,3,Roë,174
53192,3,Rouaudière,255
53193,0,Ruillé-Froid-Fonds,411
53195,0,Sacé,
53196,0,Saint-Aignan-de-Couptrain,
53197,0,Saint-Aignan-sur-Roë,626
53198,0,Saint-Aubin-du-Désert,182
53199,0,Saint-Aubin-Fosse-Louvain,
53200,0,Saint-Baudelle,
53201,0,Saint-Berthevin,5817
53202,0,Saint-Berthevin-la-Tannière,
53203,0,Saint-Brice,391
53204,0,Saint-Calais-du-Désert,
53206,0,Saint-Charles-la-Forêt,187
53208,0,Saint-Cyr-en-Pail,365
53209,0,Saint-Cyr-le-Gravelais,
53210,0,Saint-Denis-d'Anjou,1134
53211,0,Saint-Denis-de-Gastines,
53212,0,Saint-Denis-du-Maine,345
53213,0,Saint-Ellier-du-Maine,
53214,0,Saint-Erblon,118
53216,0,Saint-Fraimbault-de-Prières,
53218,0,Sainte-Gemmes-le-Robert,682
53219,0,Saint-Georges-Buttavent,
53220,0,Saint-Georges-le-Fléchard,267
53221,0,Saint-Georges-sur-Erve,309
53222,0,Saint-Germain-d'Anxure,
53223,0,Saint-Germain-de-Coulamer,277
53224,0,Saint-Germain-le-Fouilloux,824
53225,0,Saint-Germain-le-Guillaume,
53226,0,Saint-Hilaire-du-Maine,
53228,0,Blandouet-Saint Jean,433
53229,0,Saint-Jean-sur-Mayenne,1200
53230,0,Saint-Julien-du-Terroux,
53232,0,Saint-Léger,225
53233,0,Saint-Loup-du-Dorat,236
53234,0,Saint-Loup-du-Gast,
53235,0,Sainte-Marie-du-Bois,
53236,0,Saint-Mars-du-Désert,125
53237,0,Saint-Mars-sur-Colmont,
53238,0,Saint-Mars-sur-la-Futaie,
53240,0,Saint-Martin-du-Limet,367
53242,0,Saint-Michel-de-la-Roë,187
53243,0,Saint-Ouën-des-Toits,
53245,0,Saint-Pierre-des-Landes,
53246,0,Saint-Pierre-des-Nids,1438
53247,0,Saint-Pierre-la-Cour,
53248,0,Saint-Pierre-sur-Erve,121
53249,0,Vimartin-sur-Orthe,927
53250,0,Saint-Poix,267
53251,0,Saint-Quentin-les-Anges,331
53253,0,Saint-Saturnin-du-Limet,328
53255,0,Sainte-Suzanne-et-Chammes,959
53256,0,Saint-Thomas-de-Courceriers,146
53257,0,Saulges,210
53258,3,Selle-Craonnaise,604
53259,0,Senonnes,223
53260,0,Simplé,280
53261,0,Soucé,
53262,0,Soulgé-sur-Ouette,838
53263,0,Thubœuf,
53264,0,Thorigné-en-Charnie,145
53265,0,Torcé-Viviers-en-Charnie,567
53266,0,Trans,175
53267,0,Vaiges,764
53269,0,Vautorte,
53270,0,Vieuvy,
53271,0,Villaines-la-Juhel,2156
53272,0,Villepail,136
53273,0,Villiers-Charlemagne,790
53276,0,Voutré,714
54001,1,Abaucourt,232
54002,1,Abbéville-lès-Conflans,187
54003,1,Aboncourt,89
54004,1,Affléville,141
54005,1,Affracourt,98
54006,1,Agincourt,367
54007,1,Aingeray,473
54008,1,Allain,323
54009,1,Allamont,132
54010,1,Allamps,362
54011,1,Allondrelle-la-Malmaison,381
54012,1,Amance,267
54013,1,Amenoncourt,73
54014,1,Ancerviller,224
54015,1,Anderny,187
54016,1,Andilly,216
54017,1,Angomont,68
54018,1,Anoux,222
54019,1,Ansauville,66
54020,1,Anthelupt,350
54021,1,Armaucourt,176
54022,1,Arnaville,472
54023,1,Arracourt,186
54024,1,Arraye-et-Han,253
54025,1,Art-sur-Meurthe,1212
54026,1,Athienville,139
54027,1,Atton,676
54028,1,Auboué,1840
54029,1,Audun-le-Roman,1665
54030,1,Autrepierre,77
54031,1,Autreville-sur-Moselle,213
54032,1,Autrey,157
54033,1,Avillers,81
54034,1,Avrainville,192
54035,1,Avricourt,276
54036,1,Avril,896
54037,1,Azelot,339
54038,1,Azerailles,573
54039,0,Baccarat,2935
54040,0,Badonviller,1150
54041,0,Bagneux,121
54042,0,Bainville-aux-Miroirs,263
54043,0,Bainville-sur-Madon,850
54044,0,Barbas,143
54045,0,Barbonville,376
54046,0,Barisey-au-Plain,291
54047,0,Barisey-la-Côte,187
54048,4,Baroches,319
54049,0,Baslieux,390
54050,0,Bathelémont,67
54051,0,Batilly,1083
54052,0,Battigny,105
54053,0,Bauzemont,123
54054,0,Bayon,1063
54055,0,Bayonville-sur-Mad,276
54056,0,Bazailles,127
54057,0,Beaumont,49
54058,0,Béchamps,77
54059,0,Belleau,547
54060,0,Belleville,1117
54061,0,Bénaménil,431
54062,0,Benney,528
54063,0,Bernécourt,139
54064,0,Bertrambois,232
54065,0,Bertrichamps,883
54066,0,Bettainvillers,279
54067,0,Beuveille,493
54068,0,Beuvezin,95
54069,0,Beuvillers,341
54070,0,Bey-sur-Seille,134
54071,0,Bezange-la-Grande,139
54072,0,Bezaumont,206
54073,0,Bicqueley,745
54074,0,Bienville-la-Petite,21
54075,0,Bionville,116
54076,0,Blainville-sur-l'Eau,3022
54077,0,Blâmont,670
54078,0,Blémerey,54
54079,0,Blénod-lès-Pont-à-Mousson,3155
54080,0,Blénod-lès-Toul,815
54081,0,Boismont,327
54082,0,Boncourt,150
54083,0,Bonviller,148
54084,0,Mont-Bonvillers,684
54085,0,Borville,83
54086,0,Boucq,284
54087,0,Bouillonville,107
54088,0,Bouvron,171
54089,0,Bouxières-aux-Chênes,1120
54090,0,Bouxières-aux-Dames,3172
54091,0,Bouxières-sous-Froidmont,286
54092,0,Bouzanville,59
54093,0,Brainville,138
54094,0,Bralleville,164
54095,0,Bratte,34
54096,0,Bréhain-la-Ville,232
54097,0,Bréménil,103
54098,0,Brémoncourt,144
54099,0,Val de Briey,6202
54100,0,Brin-sur-Seille,609
54101,0,Brouville,96
54102,0,Bruley,515
54103,0,Bruville,178
54104,0,Buissoncourt,205
54105,0,Bulligny,416
54106,0,Bures,59
54107,0,Buriville,60
54108,0,Burthecourt-aux-Chênes,125
54109,0,Ceintrey,660
54110,0,Cerville,470
54111,0,Chaligny,2143
54112,0,Chambley-Bussières,472
54113,0,Champenoux,1105
54114,0,Champey-sur-Moselle,271
54115,0,Champigneulles,4800
54116,0,Chanteheux,1655
54117,0,Chaouilley,99
54118,0,Charency-Vezin,372
54119,0,Charey,66
54120,0,Charmes-la-Côte,270
54121,0,Charmois,167
54122,0,Chaudeney-sur-Moselle,588
54123,0,Chavigny,1220
54124,0,Chazelles-sur-Albe,32
54125,0,Chenevières,358
54126,0,Chenicourt,169
54127,0,Chenières,467
54128,0,Choloy-Ménillot,578
54129,0,Cirey-sur-Vezouze,1131
54130,0,Clayeures,143
54131,0,Clémery,382
54132,0,Clérey-sur-Brenon,56
54133,0,Coincourt,112
54134,0,Colmey,184
54135,0,Colombey-les-Belles,1000
54136,0,Conflans-en-Jarnisy,1796
54137,0,Cons-la-Grandville,393
54138,0,Cosnes-et-Romain,1902
54139,0,Courbesseaux,256
54140,0,Courcelles,79
54141,0,Coyviller,127
54142,0,Crantenoy,124
54143,0,Crépey,300
54144,0,Crévéchamps,298
54145,0,Crévic,696
54146,0,Crézilles,211
54147,0,Crion,80
54148,0,Croismare,500
54149,0,Crusnes,1057
54150,0,Custines,2125
54151,0,Cutry,784
54152,0,Damelevières,2545
54153,0,Dampvitoux,52
54154,0,Deneuvre,395
54155,0,Deuxville,287
54156,0,Diarville,393
54157,0,Dieulouard,3502
54158,0,Dolcourt,113
54159,0,Dombasle-sur-Meurthe,6826
54160,0,Domèvre-en-Haye,288
54161,0,Domèvre-sur-Vezouze,226
54162,0,Domgermain,982
54163,0,Domjevin,203
54164,0,Dommarie-Eulmont,68
54165,0,Dommartemont,523
54166,0,Dommartin-la-Chaussée,35
54167,0,Dommartin-lès-Toul,1465
54168,0,Dommartin-sous-Amance,248
54169,0,Domprix,72
54170,0,Domptail-en-l'Air,54
54171,0,Doncourt-lès-Conflans,898
54172,0,Doncourt-lès-Longuyon,218
54173,0,Drouville,116
54174,1,Écrouves,2843
54175,1,Einvaux,312
54176,1,Einville-au-Jard,797
54177,1,Emberménil,166
54178,1,Épiez-sur-Chiers,108
54179,1,Éply,243
54180,1,Erbéviller-sur-Amezule,61
54181,1,Errouville,489
54182,1,Essey-et-Maizerais,263
54183,1,Essey-la-Côte,60
54184,1,Essey-lès-Nancy,6119
54185,1,Étreval,55
54186,1,Eulmont,882
54187,1,Euvezin,74
54188,0,Faulx,997
54189,0,Favières,457
54190,0,Fécocourt,97
54191,0,Fenneviller,106
54192,0,Ferrières,275
54193,0,Fey-en-Haye,70
54194,0,Fillières,359
54195,0,Flainval,185
54196,0,Flavigny-sur-Moselle,1120
54197,0,Fléville-devant-Nancy,1795
54198,0,Fléville-Lixières,215
54199,0,Flin,332
54200,0,Flirey,142
54201,0,Fontenoy-la-Joûte,253
54202,0,Fontenoy-sur-Moselle,292
54203,0,Forcelles-Saint-Gorgon,124
54204,0,Forcelles-sous-Gugney,98
54205,0,Foug,1864
54206,0,Fraimbois,296
54207,0,Fraisnes-en-Saintois,78
54208,0,Francheville,251
54209,0,Franconville,45
54210,0,Fréménil,172
54211,0,Frémonville,163
54212,0,Fresnois-la-Montagne,299
54213,0,Friauville,286
54214,0,Frolois,556
54215,0,Frouard,4658
54216,0,Froville,111
54217,0,Gélacourt,123
54218,0,Gélaucourt,47
54219,0,Gellenoncourt,54
54220,0,Gémonville,56
54221,0,Gerbécourt-et-Haplemont,204
54222,0,Gerbéviller,972
54223,0,Germiny,166
54224,0,Germonville,116
54225,0,Gézoncourt,149
54226,0,Gibeaumeix,119
54227,0,Giraumont,1004
54228,0,Giriviller,59
54229,0,Glonville,281
54230,0,Gogney,47
54231,0,Gondrecourt-Aix,134
54232,0,Gondreville,2232
54233,0,Gondrexon,26
54234,0,Gorcy,1728
54235,0,Goviller,314
54236,0,Grand-Failly,249
54237,0,Grimonviller,89
54238,0,Gripport,214
54239,0,Griscourt,105
54240,0,Grosrouvres,50
54241,0,Gugney,76
54242,0,Gye,193
54243,1,Hablainville,170
54244,1,Hagéville,101
54245,1,Haigneville,39
54246,1,Halloville,68
54247,0,Hammeville,163
54248,0,Hamonville,84
54249,0,Hannonville-Suzémont,185
54250,1,Haraucourt,581
54251,1,Harbouey,93
54252,1,Haroué,276
54253,1,Hatrize,567
54254,1,Haucourt-Moulaine,2099
54255,1,Haudonville,78
54256,1,Haussonville,223
54257,1,Heillecourt,4492
54258,1,Hénaménil,106
54259,1,Herbéviller,168
54260,1,Hériménil,754
54261,1,Herserange,2224
54262,1,Hoéville,135
54263,1,Homécourt,3938
54264,1,Houdelmont,216
54265,1,Houdemont,1946
54266,1,Houdreville,331
54268,1,Housséville,129
54269,1,Hudiviller,256
54270,1,Hussigny-Godbrange,2250
54271,1,Igney,91
54272,0,Jaillon,354
54273,0,Jarny,6440
54274,0,Jarville-la-Malgrange,5399
54275,0,Jaulny,201
54276,0,Jeandelaincourt,571
54277,0,Jeandelize,321
54278,0,Jevoncourt,74
54279,0,Jezainville,724
54280,0,Jœuf,4195
54281,0,Jolivet,759
54282,0,Joppécourt,104
54283,0,Jouaville,241
54284,0,Joudreville,739
54285,0,Juvrecourt,45
54286,0,Labry,1235
54287,0,Lachapelle,223
54288,0,Lagney,398
54289,0,Laître-sous-Amance,329
54290,0,Laix,165
54291,0,Lalœuf,222
54292,0,Lamath,161
54293,0,Landécourt,82
54294,0,Landremont,111
54295,0,Landres,630
54296,0,Laneuvelotte,372
54297,0,Laneuveville-aux-Bois,246
54298,0,Laneuveville-derrière-Foug,115
54299,0,Laneuveville-devant-Bayon,166
54300,0,Laneuveville-devant-Nancy,4736
54301,0,Lanfroicourt,113
54302,0,Lantéfontaine,601
54303,0,Laronxe,298
54304,0,Laxou,8196
54305,0,Lay-Saint-Christophe,1977
54306,0,Lay-Saint-Remy,273
54307,0,Lebeuville,128
54308,0,Leintrey,127
54309,0,Lemainville,268
54310,0,Leménil-Mitry,4
54311,0,Lenoncourt,455
54312,0,Lesménils,437
54313,0,Létricourt,165
54314,0,Lexy,2566
54315,0,Leyr,736
54316,0,Limey-Remenauville,218
54317,0,Lironville,98
54318,0,Liverdun,4651
54320,0,Loisy,232
54321,0,Longlaville,1290
54322,0,Longuyon,3710
54323,0,Longwy,7264
54324,0,Lorey,77
54325,0,Loromontzey,89
54326,0,Lubey,188
54327,0,Lucey,489
54328,0,Ludres,5050
54329,0,Lunéville,12610
54330,0,Lupcourt,362
54331,0,Magnières,234
54332,0,Maidières,1212
54333,0,Mailly-sur-Seille,188
54334,0,Mairy-Mainville,431
54335,0,Maixe,324
54336,0,Maizières,774
54337,0,Malavillers,112
54338,0,Malleloy,761
54339,0,Malzéville,5672
54340,0,Mamey,255
54343,0,Mandres-aux-Quatre-Tours,151
54344,0,Mangonville,177
54345,0,Manoncourt-en-Vermois,267
54346,0,Manoncourt-en-Woëvre,172
54348,0,Manonville,197
54349,0,Manonviller,135
54350,0,Marainviller,554
54351,0,Marbache,1153
54352,0,Maron,698
54353,0,Mars-la-Tour,655
54354,0,Marthemont,36
54355,0,Martincourt,75
54356,0,Mattexey,54
54357,0,Maxéville,4618
54358,0,Mazerulles,203
54359,0,Méhoncourt,200
54360,0,Ménil-la-Tour,294
54362,0,Mercy-le-Bas,944
54363,0,Mercy-le-Haut,218
54364,0,Méréville,1097
54365,0,Merviller,304
54366,0,Messein,1419
54367,0,Mexy,1628
54368,0,Mignéville,127
54369,0,Millery,482
54370,0,Minorville,188
54371,0,Moineville,862
54372,0,Moivrons,408
54373,0,Moncel-lès-Lunéville,417
54374,0,Moncel-sur-Seille,413
54375,0,Montauville,834
54376,0,Montenoy,339
54377,0,Montigny,125
54378,0,Montigny-sur-Chiers,392
54379,0,Mont-l'Étroit,66
54380,0,Mont-le-Vignoble,326
54381,0,Montreux,57
54382,0,Mont-Saint-Martin,4202
54383,0,Mont-sur-Meurthe,903
54385,0,Morfontaine,694
54386,0,Moriviller,75
54387,0,Morville-sur-Seille,142
54388,0,Mouacourt,69
54389,0,Mouaville,82
54390,0,Mousson,89
54391,0,Moutiers,1239
54392,0,Moutrot,266
54393,0,Moyen,439
54394,0,Murville,191
54395,0,Nancy,54120
54396,0,Neufmaisons,175
54397,0,Neuves-Maisons,4787
54398,0,Neuviller-lès-Badonviller,78
54399,0,Neuviller-sur-Moselle,199
54400,0,Nomeny,934
54401,0,Nonhigny,99
54402,0,Norroy-le-Sec,318
54403,0,Norroy-lès-Pont-à-Mousson,999
54404,0,Noviant-aux-Prés,178
54405,1,Ochey,326
54406,1,Ogéviller,204
54407,1,Ognéville,85
54408,1,Olley,202
54409,1,Omelmont,143
54410,1,Onville,323
54411,1,Ormes-et-Ville,188
54412,1,Othe,37
54413,1,Ozerailles,116
54414,0,Pagney-derrière-Barine,528
54415,0,Pagny-sur-Moselle,3206
54416,0,Pannes,139
54417,0,Parey-Saint-Césaire,194
54418,0,Parroy,155
54419,0,Parux,65
54420,0,Petit-Failly,75
54421,0,Petitmont,249
54422,0,Pettonville,59
54423,0,Pexonne,255
54424,0,Phlin,31
54425,0,Piennes,1554
54426,0,Pierre-la-Treiche,371
54427,0,Pierre-Percée,104
54428,0,Pierrepont,588
54429,0,Pierreville,238
54430,0,Pompey,3052
54431,0,Pont-à-Mousson,9627
54432,0,Pont-Saint-Vincent,1419
54433,0,Port-sur-Seille,196
54434,0,Praye,218
54435,0,Prény,306
54436,0,Preutin-Higny,102
54437,0,Pulligny,937
54438,0,Pulney,54
54439,0,Pulnoy,3949
54440,0,Puxe,89
54441,0,Puxieux,203
54442,0,Quevilloncourt,78
